target_x,target_y,initial_velocity,launch_angle
956.3447352725096,650.3438006647725,163.4060064602283,46.37099746737187
344.38570987285146,92.50491123665341,197.40998865963846,17.551664105176457
1067.5957006058395,179.86457888972967,197.40998865963846,17.551664105176457
309.94713888556635,84.73230922741982,197.40998865963846,17.551664105176457
1389.0223631538342,172.2014501482318,197.40998865963846,17.551664105176457
371.1106389489501,269.12661388606676,121.6401209173124,43.89307031817121
492.28962309554606,318.92419142144774,121.6401209173124,43.89307031817121
1272.3793335392575,190.69542926784152,121.6401209173124,43.89307031817121
999.7266192094165,323.8307174433162,121.6401209173124,43.89307031817121
215.85036171455403,24.41895101897689,122.5586251504673,10.539667646182224
110.6924931869508,16.455237177441518,122.5586251504673,10.539667646182224
190.94455074749013,23.208093943655733,122.5586251504673,10.539667646182224
85.78668221988687,13.47466591511249,122.5586251504673,10.539667646182224
29.099223840466134,44.45564700436878,36.05014425283085,64.9637400731613
64.32460006839884,50.519278619493946,36.05014425283085,64.9637400731613
56.666909584065635,53.64995798599878,36.05014425283085,64.9637400731613
23.483584151955128,38.655651546422966,36.05014425283085,64.9637400731613
2682.085038164666,424.3209309904239,179.18053130299418,41.97175989026997
997.60480078076,622.2880831145276,179.18053130299418,41.97175989026997
2044.2721327474587,683.792441055997,179.18053130299418,41.97175989026997
2845.626808784463,321.5672560641715,179.18053130299418,41.97175989026997
56.19330318961757,13.081027253794044,37.49104365758427,25.30003449378082
51.74234848152905,13.028163938967639,37.49104365758427,25.30003449378082
42.28406972684094,12.354156674930966,37.49104365758427,25.30003449378082
58.97514988217289,13.028163938967637,37.49104365758427,25.30003449378082
868.3086274265139,1022.2637288913609,166.82998831706036,61.7282049454237
1403.5673703606662,1062.2740509614725,166.82998831706036,61.7282049454237
321.1552457604915,516.1331547044443,166.82998831706036,61.7282049454237
1950.7207520266886,637.9423574512298,166.82998831706036,61.7282049454237
176.34517146426757,32.6896119822752,85.554704286522,17.499663458984436
337.63648682792694,22.467719555047168,85.554704286522,17.499663458984436
68.81762788849466,18.208597710368846,85.554704286522,17.499663458984436
118.28029793335018,26.985796007881966,85.554704286522,17.499663458984436
